Vivado Simulator 2018.3
Time resolution is 1 ps
At time                  574, a = 0011001010000000, b = 0010111010011000, cin = 0, s = 0110000100011000, cout = 0
At time                  576, a = 0011001010000000, b = 0011001010000000, cin = 0, s = 0110010100000000, cout = 0
At time                  578, a = 0011011001101000, b = 0011001010000000, cin = 0, s = 0110100011101000, cout = 0
At time                  580, a = 0011011001101000, b = 0011011001101000, cin = 0, s = 0110110011010000, cout = 0
At time                  582, a = 0011101001010000, b = 0011011001101000, cin = 0, s = 0111000010111000, cout = 0
At time                  584, a = 0011101001010000, b = 0011101001010000, cin = 0, s = 0111010010100000, cout = 0
At time                  586, a = 0011111000111000, b = 0011101001010000, cin = 0, s = 0111100010001000, cout = 0
At time                  588, a = 0011111000111000, b = 0011111000111000, cin = 0, s = 0111110001110000, cout = 0
At time                  590, a = 0100001000100000, b = 0011111000111000, cin = 0, s = 1000000001011000, cout = 0
At time                  592, a = 0100001000100000, b = 0100001000100000, cin = 0, s = 1000010001000000, cout = 0
At time                  594, a = 0100011000001000, b = 0100001000100000, cin = 0, s = 1000100000101000, cout = 0
At time                  596, a = 0100011000001000, b = 0100011000001000, cin = 0, s = 1000110000010000, cout = 0
At time                  598, a = 0100100111110000, b = 0100011000001000, cin = 0, s = 1000111111111000, cout = 0
At time                  600, a = 0100100111110000, b = 0100100111110000, cin = 0, s = 1001001111100000, cout = 0
At time                  602, a = 0100110111011000, b = 0100100111110000, cin = 0, s = 1001011111001000, cout = 0
At time                  604, a = 0100110111011000, b = 0100110111011000, cin = 0, s = 1001101110110000, cout = 0
At time                  606, a = 0101000111000000, b = 0100110111011000, cin = 0, s = 1001111110011000, cout = 0
At time                  608, a = 0101000111000000, b = 0101000111000000, cin = 0, s = 1010001110000000, cout = 0
At time                  610, a = 0101010110101000, b = 0101000111000000, cin = 0, s = 1010011101101000, cout = 0
At time                  612, a = 0101010110101000, b = 0101010110101000, cin = 0, s = 1010101101010000, cout = 0
At time                  614, a = 0101100110010000, b = 0101010110101000, cin = 0, s = 1010111100111000, cout = 0
At time                  616, a = 0101100110010000, b = 0101100110010000, cin = 0, s = 1011001100100000, cout = 0
At time                  618, a = 0101110101111000, b = 0101100110010000, cin = 0, s = 1011011100001000, cout = 0
At time                  620, a = 0101110101111000, b = 0101110101111000, cin = 0, s = 1011101011110000, cout = 0
At time                  622, a = 0110000101100000, b = 0101110101111000, cin = 0, s = 1011111011011000, cout = 0
At time                  624, a = 0110000101100000, b = 0110000101100000, cin = 0, s = 1100001011000000, cout = 0
At time                  626, a = 0110010101001000, b = 0110000101100000, cin = 0, s = 1100011010101000, cout = 0
At time                  628, a = 0110010101001000, b = 0110010101001000, cin = 0, s = 1100101010010000, cout = 0
At time                  630, a = 0110100100110000, b = 0110010101001000, cin = 0, s = 1100111001111000, cout = 0
At time                  632, a = 0110100100110000, b = 0110100100110000, cin = 0, s = 1101001001100000, cout = 0
At time                  634, a = 0110110100011000, b = 0110100100110000, cin = 0, s = 1101011001001000, cout = 0
At time                  636, a = 0110110100011000, b = 0110110100011000, cin = 0, s = 1101101000110000, cout = 0
At time                  638, a = 0111000100000000, b = 0110110100011000, cin = 0, s = 1101111000011000, cout = 0
At time                  640, a = 0111000100000000, b = 0111000100000000, cin = 0, s = 1110001000000000, cout = 0
At time                  642, a = 0111010011101000, b = 0111000100000000, cin = 0, s = 1110010111101000, cout = 0
At time                  644, a = 0111010011101000, b = 0111010011101000, cin = 0, s = 1110100111010000, cout = 0
At time                  646, a = 0111100011010000, b = 0111010011101000, cin = 0, s = 1110110110111000, cout = 0
At time                  648, a = 0111100011010000, b = 0111100011010000, cin = 0, s = 1111000110100000, cout = 0
At time                  650, a = 0111110010111000, b = 0111100011010000, cin = 0, s = 1111010110001000, cout = 0
At time                  652, a = 0111110010111000, b = 0111110010111000, cin = 0, s = 1111100101110000, cout = 0
At time                  654, a = 1000000010100000, b = 0111110010111000, cin = 0, s = 1111110101011000, cout = 0
At time                  656, a = 1000000010100000, b = 1000000010100000, cin = 0, s = 0000000101000000, cout = 1
At time                  658, a = 1000010010001000, b = 1000000010100000, cin = 0, s = 0000010100101000, cout = 1
At time                  660, a = 1000010010001000, b = 1000010010001000, cin = 0, s = 0000100100010000, cout = 1
At time                  662, a = 1000100001110000, b = 1000010010001000, cin = 0, s = 0000110011111000, cout = 1
At time                  664, a = 1000100001110000, b = 1000100001110000, cin = 0, s = 0001000011100000, cout = 1
At time                  666, a = 1000110001011000, b = 1000100001110000, cin = 0, s = 0001010011001000, cout = 1
At time                  668, a = 1000110001011000, b = 1000110001011000, cin = 0, s = 0001100010110000, cout = 1
At time                  670, a = 1001000001000000, b = 1000110001011000, cin = 0, s = 0001110010011000, cout = 1
At time                  672, a = 1001000001000000, b = 1001000001000000, cin = 0, s = 0010000010000000, cout = 1
At time                  674, a = 1001010000101000, b = 1001000001000000, cin = 0, s = 0010010001101000, cout = 1
At time                  676, a = 1001010000101000, b = 1001010000101000, cin = 0, s = 0010100001010000, cout = 1
At time                  678, a = 1001100000010000, b = 1001010000101000, cin = 0, s = 0010110000111000, cout = 1
At time                  680, a = 1001100000010000, b = 1001100000010000, cin = 0, s = 0011000000100000, cout = 1
At time                  682, a = 1001101111111000, b = 1001100000010000, cin = 0, s = 0011010000001000, cout = 1
At time                  684, a = 1001101111111000, b = 1001101111111000, cin = 0, s = 0011011111110000, cout = 1
At time                  686, a = 1001111111100000, b = 1001101111111000, cin = 0, s = 0011101111011000, cout = 1
At time                  688, a = 1001111111100000, b = 1001111111100000, cin = 0, s = 0011111111000000, cout = 1
At time                  690, a = 1010001111001000, b = 1001111111100000, cin = 0, s = 0100001110101000, cout = 1
At time                  692, a = 1010001111001000, b = 1010001111001000, cin = 0, s = 0100011110010000, cout = 1
At time                  694, a = 1010011110110000, b = 1010001111001000, cin = 0, s = 0100101101111000, cout = 1
At time                  696, a = 1010011110110000, b = 1010011110110000, cin = 0, s = 0100111101100000, cout = 1
At time                  698, a = 1010101110011000, b = 1010011110110000, cin = 0, s = 0101001101001000, cout = 1
At time                  700, a = 1010101110011000, b = 1010101110011000, cin = 0, s = 0101011100110000, cout = 1
At time                  702, a = 1010111110000000, b = 1010101110011000, cin = 0, s = 0101101100011000, cout = 1
At time                  704, a = 1010111110000000, b = 1010111110000000, cin = 0, s = 0101111100000000, cout = 1
At time                  706, a = 1011001101101000, b = 1010111110000000, cin = 0, s = 0110001011101000, cout = 1
At time                  708, a = 1011001101101000, b = 1011001101101000, cin = 0, s = 0110011011010000, cout = 1
At time                  710, a = 1011011101010000, b = 1011001101101000, cin = 0, s = 0110101010111000, cout = 1
At time                  712, a = 1011011101010000, b = 1011011101010000, cin = 0, s = 0110111010100000, cout = 1
At time                  714, a = 1011101100111000, b = 1011011101010000, cin = 0, s = 0111001010001000, cout = 1
At time                  716, a = 1011101100111000, b = 1011101100111000, cin = 0, s = 0111011001110000, cout = 1
At time                  718, a = 1011111100100000, b = 1011101100111000, cin = 0, s = 0111101001011000, cout = 1
At time                  720, a = 1011111100100000, b = 1011111100100000, cin = 0, s = 0111111001000000, cout = 1
At time                  722, a = 1100001100001000, b = 1011111100100000, cin = 0, s = 1000001000101000, cout = 1
At time                  724, a = 1100001100001000, b = 1100001100001000, cin = 0, s = 1000011000010000, cout = 1
At time                  726, a = 1100011011110000, b = 1100001100001000, cin = 0, s = 1000100111111000, cout = 1
At time                  728, a = 1100011011110000, b = 1100011011110000, cin = 0, s = 1000110111100000, cout = 1
At time                  730, a = 1100101011011000, b = 1100011011110000, cin = 0, s = 1001000111001000, cout = 1
At time                  732, a = 1100101011011000, b = 1100101011011000, cin = 0, s = 1001010110110000, cout = 1
At time                  734, a = 1100111011000000, b = 1100101011011000, cin = 0, s = 1001100110011000, cout = 1
At time                  736, a = 1100111011000000, b = 1100111011000000, cin = 0, s = 1001110110000000, cout = 1
At time                  738, a = 1101001010101000, b = 1100111011000000, cin = 0, s = 1010000101101000, cout = 1
At time                  740, a = 1101001010101000, b = 1101001010101000, cin = 0, s = 1010010101010000, cout = 1
At time                  742, a = 1101011010010000, b = 1101001010101000, cin = 0, s = 1010100100111000, cout = 1
At time                  744, a = 1101011010010000, b = 1101011010010000, cin = 0, s = 1010110100100000, cout = 1
At time                  746, a = 1101101001111000, b = 1101011010010000, cin = 0, s = 1011000100001000, cout = 1
At time                  748, a = 1101101001111000, b = 1101101001111000, cin = 0, s = 1011010011110000, cout = 1
At time                  750, a = 1101111001100000, b = 1101101001111000, cin = 0, s = 1011100011011000, cout = 1
At time                  752, a = 1101111001100000, b = 1101111001100000, cin = 0, s = 1011110011000000, cout = 1
At time                  754, a = 1110001001001000, b = 1101111001100000, cin = 0, s = 1100000010101000, cout = 1
At time                  756, a = 1110001001001000, b = 1110001001001000, cin = 0, s = 1100010010010000, cout = 1
At time                  758, a = 1110011000110000, b = 1110001001001000, cin = 0, s = 1100100001111000, cout = 1
At time                  760, a = 1110011000110000, b = 1110011000110000, cin = 0, s = 1100110001100000, cout = 1
At time                  762, a = 1110101000011000, b = 1110011000110000, cin = 0, s = 1101000001001000, cout = 1
At time                  764, a = 1110101000011000, b = 1110101000011000, cin = 0, s = 1101010000110000, cout = 1
At time                  766, a = 1110111000000000, b = 1110101000011000, cin = 0, s = 1101100000011000, cout = 1
At time                  768, a = 1110111000000000, b = 1110111000000000, cin = 0, s = 1101110000000000, cout = 1
At time                  770, a = 1111000111101000, b = 1110111000000000, cin = 0, s = 1101111111101000, cout = 1
At time                  772, a = 1111000111101000, b = 1111000111101000, cin = 0, s = 1110001111010000, cout = 1
At time                  774, a = 1111010111010000, b = 1111000111101000, cin = 0, s = 1110011110111000, cout = 1
At time                  776, a = 1111010111010000, b = 1111010111010000, cin = 0, s = 1110101110100000, cout = 1
At time                  778, a = 1111100110111000, b = 1111010111010000, cin = 0, s = 1110111110001000, cout = 1
At time                  780, a = 1111100110111000, b = 1111100110111000, cin = 0, s = 1111001101110000, cout = 1
At time                  782, a = 1111110110100000, b = 1111100110111000, cin = 0, s = 1111011101011000, cout = 1
At time                  784, a = 1111110110100000, b = 1111110110100000, cin = 0, s = 1111101101000000, cout = 1
At time                  786, a = 0000000110001000, b = 1111110110100000, cin = 0, s = 1111111100101000, cout = 0
At time                  788, a = 0000000110001000, b = 0000000110001000, cin = 0, s = 0000001100010000, cout = 0
At time                  790, a = 0000010101110000, b = 0000000110001000, cin = 0, s = 0000011011111000, cout = 0
At time                  792, a = 0000010101110000, b = 0000010101110000, cin = 0, s = 0000101011100000, cout = 0
At time                  794, a = 0000100101011000, b = 0000010101110000, cin = 0, s = 0000111011001000, cout = 0
At time                  796, a = 0000100101011000, b = 0000100101011000, cin = 0, s = 0001001010110000, cout = 0
At time                  798, a = 0000110101000000, b = 0000100101011000, cin = 0, s = 0001011010011000, cout = 0
At time                  800, a = 0000110101000000, b = 0000110101000000, cin = 0, s = 0001101010000000, cout = 0
At time                  802, a = 0001000100101000, b = 0000110101000000, cin = 0, s = 0001111001101000, cout = 0
At time                  804, a = 0001000100101000, b = 0001000100101000, cin = 0, s = 0010001001010000, cout = 0
At time                  806, a = 0001010100010000, b = 0001000100101000, cin = 0, s = 0010011000111000, cout = 0
At time                  808, a = 0001010100010000, b = 0001010100010000, cin = 0, s = 0010101000100000, cout = 0
At time                  810, a = 0001100011111000, b = 0001010100010000, cin = 0, s = 0010111000001000, cout = 0
At time                  812, a = 0001100011111000, b = 0001100011111000, cin = 0, s = 0011000111110000, cout = 0
At time                  814, a = 0001110011100000, b = 0001100011111000, cin = 0, s = 0011010111011000, cout = 0
At time                  816, a = 0001110011100000, b = 0001110011100000, cin = 0, s = 0011100111000000, cout = 0
At time                  818, a = 0010000011001000, b = 0001110011100000, cin = 0, s = 0011110110101000, cout = 0
At time                  820, a = 0010000011001000, b = 0010000011001000, cin = 0, s = 0100000110010000, cout = 0
At time                  822, a = 0010010010110000, b = 0010000011001000, cin = 0, s = 0100010101111000, cout = 0
At time                  824, a = 0010010010110000, b = 0010010010110000, cin = 0, s = 0100100101100000, cout = 0
At time                  826, a = 0010100010011000, b = 0010010010110000, cin = 0, s = 0100110101001000, cout = 0
At time                  828, a = 0010100010011000, b = 0010100010011000, cin = 0, s = 0101000100110000, cout = 0
At time                  830, a = 0010110010000000, b = 0010100010011000, cin = 0, s = 0101010100011000, cout = 0
At time                  832, a = 0010110010000000, b = 0010110010000000, cin = 0, s = 0101100100000000, cout = 0
At time                  834, a = 0011000001101000, b = 0010110010000000, cin = 0, s = 0101110011101000, cout = 0
At time                  836, a = 0011000001101000, b = 0011000001101000, cin = 0, s = 0110000011010000, cout = 0
At time                  838, a = 0011010001010000, b = 0011000001101000, cin = 0, s = 0110010010111000, cout = 0
At time                  840, a = 0011010001010000, b = 0011010001010000, cin = 0, s = 0110100010100000, cout = 0
At time                  842, a = 0011100000111000, b = 0011010001010000, cin = 0, s = 0110110010001000, cout = 0
At time                  844, a = 0011100000111000, b = 0011100000111000, cin = 0, s = 0111000001110000, cout = 0
At time                  846, a = 0011110000100000, b = 0011100000111000, cin = 0, s = 0111010001011000, cout = 0
At time                  848, a = 0011110000100000, b = 0011110000100000, cin = 0, s = 0111100001000000, cout = 0
At time                  850, a = 0100000000001000, b = 0011110000100000, cin = 0, s = 0111110000101000, cout = 0
At time                  852, a = 0100000000001000, b = 0100000000001000, cin = 0, s = 1000000000010000, cout = 0
At time                  854, a = 0100001111110000, b = 0100000000001000, cin = 0, s = 1000001111111000, cout = 0
At time                  856, a = 0100001111110000, b = 0100001111110000, cin = 0, s = 1000011111100000, cout = 0
At time                  858, a = 0100011111011000, b = 0100001111110000, cin = 0, s = 1000101111001000, cout = 0
At time                  860, a = 0100011111011000, b = 0100011111011000, cin = 0, s = 1000111110110000, cout = 0
At time                  862, a = 0100101111000000, b = 0100011111011000, cin = 0, s = 1001001110011000, cout = 0
At time                  864, a = 0100101111000000, b = 0100101111000000, cin = 0, s = 1001011110000000, cout = 0
At time                  866, a = 0100111110101000, b = 0100101111000000, cin = 0, s = 1001101101101000, cout = 0
At time                  868, a = 0100111110101000, b = 0100111110101000, cin = 0, s = 1001111101010000, cout = 0
At time                  870, a = 0101001110010000, b = 0100111110101000, cin = 0, s = 1010001100111000, cout = 0
At time                  872, a = 0101001110010000, b = 0101001110010000, cin = 0, s = 1010011100100000, cout = 0
At time                  874, a = 0101011101111000, b = 0101001110010000, cin = 0, s = 1010101100001000, cout = 0
At time                  876, a = 0101011101111000, b = 0101011101111000, cin = 0, s = 1010111011110000, cout = 0
At time                  878, a = 0101101101100000, b = 0101011101111000, cin = 0, s = 1011001011011000, cout = 0
At time                  880, a = 0101101101100000, b = 0101101101100000, cin = 0, s = 1011011011000000, cout = 0
At time                  882, a = 0101111101001000, b = 0101101101100000, cin = 0, s = 1011101010101000, cout = 0
At time                  884, a = 0101111101001000, b = 0101111101001000, cin = 0, s = 1011111010010000, cout = 0
At time                  886, a = 0110001100110000, b = 0101111101001000, cin = 0, s = 1100001001111000, cout = 0
At time                  888, a = 0110001100110000, b = 0110001100110000, cin = 0, s = 1100011001100000, cout = 0
At time                  890, a = 0110011100011000, b = 0110001100110000, cin = 0, s = 1100101001001000, cout = 0
At time                  892, a = 0110011100011000, b = 0110011100011000, cin = 0, s = 1100111000110000, cout = 0
At time                  894, a = 0110101100000000, b = 0110011100011000, cin = 0, s = 1101001000011000, cout = 0
At time                  896, a = 0110101100000000, b = 0110101100000000, cin = 0, s = 1101011000000000, cout = 0
At time                  898, a = 0110111011101000, b = 0110101100000000, cin = 0, s = 1101100111101000, cout = 0
At time                  900, a = 0110111011101000, b = 0110111011101000, cin = 0, s = 1101110111010000, cout = 0
At time                  902, a = 0111001011010000, b = 0110111011101000, cin = 0, s = 1110000110111000, cout = 0
At time                  904, a = 0111001011010000, b = 0111001011010000, cin = 0, s = 1110010110100000, cout = 0
At time                  906, a = 0111011010111000, b = 0111001011010000, cin = 0, s = 1110100110001000, cout = 0
At time                  908, a = 0111011010111000, b = 0111011010111000, cin = 0, s = 1110110101110000, cout = 0
At time                  910, a = 0111101010100000, b = 0111011010111000, cin = 0, s = 1111000101011000, cout = 0
At time                  912, a = 0111101010100000, b = 0111101010100000, cin = 0, s = 1111010101000000, cout = 0
At time                  914, a = 0111111010001000, b = 0111101010100000, cin = 0, s = 1111100100101000, cout = 0
At time                  916, a = 0111111010001000, b = 0111111010001000, cin = 0, s = 1111110100010000, cout = 0
At time                  918, a = 1000001001110000, b = 0111111010001000, cin = 0, s = 0000000011111000, cout = 1
At time                  920, a = 1000001001110000, b = 1000001001110000, cin = 0, s = 0000010011100000, cout = 1
At time                  922, a = 1000011001011000, b = 1000001001110000, cin = 0, s = 0000100011001000, cout = 1
At time                  924, a = 1000011001011000, b = 1000011001011000, cin = 0, s = 0000110010110000, cout = 1
At time                  926, a = 1000101001000000, b = 1000011001011000, cin = 0, s = 0001000010011000, cout = 1
At time                  928, a = 1000101001000000, b = 1000101001000000, cin = 0, s = 0001010010000000, cout = 1
At time                  930, a = 1000111000101000, b = 1000101001000000, cin = 0, s = 0001100001101000, cout = 1
At time                  932, a = 1000111000101000, b = 1000111000101000, cin = 0, s = 0001110001010000, cout = 1
At time                  934, a = 1001001000010000, b = 1000111000101000, cin = 0, s = 0010000000111000, cout = 1
At time                  936, a = 1001001000010000, b = 1001001000010000, cin = 0, s = 0010010000100000, cout = 1
At time                  938, a = 1001010111111000, b = 1001001000010000, cin = 0, s = 0010100000001000, cout = 1
At time                  940, a = 1001010111111000, b = 1001010111111000, cin = 0, s = 0010101111110000, cout = 1
At time                  942, a = 1001100111100000, b = 1001010111111000, cin = 0, s = 0010111111011000, cout = 1
At time                  944, a = 1001100111100000, b = 1001100111100000, cin = 0, s = 0011001111000000, cout = 1
At time                  946, a = 1001110111001000, b = 1001100111100000, cin = 0, s = 0011011110101000, cout = 1
At time                  948, a = 1001110111001000, b = 1001110111001000, cin = 0, s = 0011101110010000, cout = 1
At time                  950, a = 1010000110110000, b = 1001110111001000, cin = 0, s = 0011111101111000, cout = 1
At time                  952, a = 1010000110110000, b = 1010000110110000, cin = 0, s = 0100001101100000, cout = 1
At time                  954, a = 1010010110011000, b = 1010000110110000, cin = 0, s = 0100011101001000, cout = 1
At time                  956, a = 1010010110011000, b = 1010010110011000, cin = 0, s = 0100101100110000, cout = 1
At time                  958, a = 1010100110000000, b = 1010010110011000, cin = 0, s = 0100111100011000, cout = 1
At time                  960, a = 1010100110000000, b = 1010100110000000, cin = 0, s = 0101001100000000, cout = 1
At time                  962, a = 1010110101101000, b = 1010100110000000, cin = 0, s = 0101011011101000, cout = 1
At time                  964, a = 1010110101101000, b = 1010110101101000, cin = 0, s = 0101101011010000, cout = 1
At time                  966, a = 1011000101010000, b = 1010110101101000, cin = 0, s = 0101111010111000, cout = 1
At time                  968, a = 1011000101010000, b = 1011000101010000, cin = 0, s = 0110001010100000, cout = 1
At time                  970, a = 1011010100111000, b = 1011000101010000, cin = 0, s = 0110011010001000, cout = 1
At time                  972, a = 1011010100111000, b = 1011010100111000, cin = 0, s = 0110101001110000, cout = 1
At time                  974, a = 1011100100100000, b = 1011010100111000, cin = 0, s = 0110111001011000, cout = 1
At time                  976, a = 1011100100100000, b = 1011100100100000, cin = 0, s = 0111001001000000, cout = 1
At time                  978, a = 1011110100001000, b = 1011100100100000, cin = 0, s = 0111011000101000, cout = 1
At time                  980, a = 1011110100001000, b = 1011110100001000, cin = 0, s = 0111101000010000, cout = 1
At time                  982, a = 1100000011110000, b = 1011110100001000, cin = 0, s = 0111110111111000, cout = 1
At time                  984, a = 1100000011110000, b = 1100000011110000, cin = 0, s = 1000000111100000, cout = 1
At time                  986, a = 1100010011011000, b = 1100000011110000, cin = 0, s = 1000010111001000, cout = 1
At time                  988, a = 1100010011011000, b = 1100010011011000, cin = 0, s = 1000100110110000, cout = 1
At time                  990, a = 1100100011000000, b = 1100010011011000, cin = 0, s = 1000110110011000, cout = 1
At time                  992, a = 1100100011000000, b = 1100100011000000, cin = 0, s = 1001000110000000, cout = 1
At time                  994, a = 1100110010101000, b = 1100100011000000, cin = 0, s = 1001010101101000, cout = 1
At time                  996, a = 1100110010101000, b = 1100110010101000, cin = 0, s = 1001100101010000, cout = 1
At time                  998, a = 1101000010010000, b = 1100110010101000, cin = 0, s = 1001110100111000, cout = 1
At time                 1000, a = 1101000010010000, b = 1101000010010000, cin = 0, s = 1010000100100000, cout = 1
